image_path0,image_path1,label,writer_id,signature_id0,signature_id1
full_org/original_15_9.png,full_org/original_15_23.png,1,15,9,23
full_org/original_15_9.png,full_org/original_15_24.png,1,15,9,24
full_org/original_15_10.png,full_forg/forgeries_15_1.png,0,15,10,1
full_org/original_15_10.png,full_forg/forgeries_15_2.png,0,15,10,2
full_org/original_15_10.png,full_forg/forgeries_15_3.png,0,15,10,3
full_org/original_15_10.png,full_forg/forgeries_15_4.png,0,15,10,4
full_org/original_15_10.png,full_forg/forgeries_15_5.png,0,15,10,5
full_org/original_15_10.png,full_forg/forgeries_15_6.png,0,15,10,6
full_org/original_15_10.png,full_forg/forgeries_15_7.png,0,15,10,7
full_org/original_15_10.png,full_forg/forgeries_15_8.png,0,15,10,8
full_org/original_15_10.png,full_forg/forgeries_15_9.png,0,15,10,9
full_org/original_15_10.png,full_forg/forgeries_15_10.png,0,15,10,10
full_org/original_15_10.png,full_forg/forgeries_15_11.png,0,15,10,11
full_org/original_15_10.png,full_forg/forgeries_15_12.png,0,15,10,12
full_org/original_15_10.png,full_forg/forgeries_15_13.png,0,15,10,13
full_org/original_15_10.png,full_forg/forgeries_15_14.png,0,15,10,14
full_org/original_15_10.png,full_forg/forgeries_15_15.png,0,15,10,15
full_org/original_15_10.png,full_forg/forgeries_15_16.png,0,15,10,16
full_org/original_15_10.png,full_forg/forgeries_15_17.png,0,15,10,17
full_org/original_15_10.png,full_forg/forgeries_15_18.png,0,15,10,18
full_org/original_15_10.png,full_forg/forgeries_15_19.png,0,15,10,19
full_org/original_15_10.png,full_forg/forgeries_15_20.png,0,15,10,20
full_org/original_15_10.png,full_forg/forgeries_15_21.png,0,15,10,21
full_org/original_15_10.png,full_forg/forgeries_15_22.png,0,15,10,22
full_org/original_15_10.png,full_forg/forgeries_15_23.png,0,15,10,23
full_org/original_15_10.png,full_forg/forgeries_15_24.png,0,15,10,24
full_org/original_15_10.png,full_org/original_15_1.png,1,15,10,1
full_org/original_15_10.png,full_org/original_15_2.png,1,15,10,2
full_org/original_15_10.png,full_org/original_15_3.png,1,15,10,3
full_org/original_15_10.png,full_org/original_15_4.png,1,15,10,4
full_org/original_15_10.png,full_org/original_15_5.png,1,15,10,5
full_org/original_15_10.png,full_org/original_15_6.png,1,15,10,6
full_org/original_15_10.png,full_org/original_15_7.png,1,15,10,7
full_org/original_15_10.png,full_org/original_15_8.png,1,15,10,8
full_org/original_15_10.png,full_org/original_15_9.png,1,15,10,9
full_org/original_15_10.png,full_org/original_15_11.png,1,15,10,11
full_org/original_15_10.png,full_org/original_15_12.png,1,15,10,12
full_org/original_15_10.png,full_org/original_15_13.png,1,15,10,13
full_org/original_15_10.png,full_org/original_15_14.png,1,15,10,14
full_org/original_15_10.png,full_org/original_15_15.png,1,15,10,15
full_org/original_15_10.png,full_org/original_15_16.png,1,15,10,16
full_org/original_15_10.png,full_org/original_15_17.png,1,15,10,17
full_org/original_15_10.png,full_org/original_15_18.png,1,15,10,18
full_org/original_15_10.png,full_org/original_15_19.png,1,15,10,19
full_org/original_15_10.png,full_org/original_15_20.png,1,15,10,20
full_org/original_15_10.png,full_org/original_15_21.png,1,15,10,21
full_org/original_15_10.png,full_org/original_15_22.png,1,15,10,22
full_org/original_15_10.png,full_org/original_15_23.png,1,15,10,23
full_org/original_15_10.png,full_org/original_15_24.png,1,15,10,24
full_org/original_15_11.png,full_forg/forgeries_15_1.png,0,15,11,1
full_org/original_15_11.png,full_forg/forgeries_15_2.png,0,15,11,2
full_org/original_15_11.png,full_forg/forgeries_15_3.png,0,15,11,3
full_org/original_15_11.png,full_forg/forgeries_15_4.png,0,15,11,4
full_org/original_15_11.png,full_forg/forgeries_15_5.png,0,15,11,5
full_org/original_15_11.png,full_forg/forgeries_15_6.png,0,15,11,6
full_org/original_15_11.png,full_forg/forgeries_15_7.png,0,15,11,7
full_org/original_15_11.png,full_forg/forgeries_15_8.png,0,15,11,8
full_org/original_15_11.png,full_forg/forgeries_15_9.png,0,15,11,9
full_org/original_15_11.png,full_forg/forgeries_15_10.png,0,15,11,10
full_org/original_15_11.png,full_forg/forgeries_15_11.png,0,15,11,11
full_org/original_15_11.png,full_forg/forgeries_15_12.png,0,15,11,12
full_org/original_15_11.png,full_forg/forgeries_15_13.png,0,15,11,13
full_org/original_15_11.png,full_forg/forgeries_15_14.png,0,15,11,14
full_org/original_15_11.png,full_forg/forgeries_15_15.png,0,15,11,15
full_org/original_15_11.png,full_forg/forgeries_15_16.png,0,15,11,16
full_org/original_15_11.png,full_forg/forgeries_15_17.png,0,15,11,17
full_org/original_15_11.png,full_forg/forgeries_15_18.png,0,15,11,18
full_org/original_15_11.png,full_forg/forgeries_15_19.png,0,15,11,19
full_org/original_15_11.png,full_forg/forgeries_15_20.png,0,15,11,20
full_org/original_15_11.png,full_forg/forgeries_15_21.png,0,15,11,21
full_org/original_15_11.png,full_forg/forgeries_15_22.png,0,15,11,22
full_org/original_15_11.png,full_forg/forgeries_15_23.png,0,15,11,23
full_org/original_15_11.png,full_forg/forgeries_15_24.png,0,15,11,24
full_org/original_15_11.png,full_org/original_15_1.png,1,15,11,1
full_org/original_15_11.png,full_org/original_15_2.png,1,15,11,2
full_org/original_15_11.png,full_org/original_15_3.png,1,15,11,3
full_org/original_15_11.png,full_org/original_15_4.png,1,15,11,4
full_org/original_15_11.png,full_org/original_15_5.png,1,15,11,5
full_org/original_15_11.png,full_org/original_15_6.png,1,15,11,6
full_org/original_15_11.png,full_org/original_15_7.png,1,15,11,7
full_org/original_15_11.png,full_org/original_15_8.png,1,15,11,8
full_org/original_15_11.png,full_org/original_15_9.png,1,15,11,9
full_org/original_15_11.png,full_org/original_15_10.png,1,15,11,10
full_org/original_15_11.png,full_org/original_15_12.png,1,15,11,12
full_org/original_15_11.png,full_org/original_15_13.png,1,15,11,13
full_org/original_15_11.png,full_org/original_15_14.png,1,15,11,14
full_org/original_15_11.png,full_org/original_15_15.png,1,15,11,15
full_org/original_15_11.png,full_org/original_15_16.png,1,15,11,16
full_org/original_15_11.png,full_org/original_15_17.png,1,15,11,17
full_org/original_15_11.png,full_org/original_15_18.png,1,15,11,18
full_org/original_15_11.png,full_org/original_15_19.png,1,15,11,19
full_org/original_15_11.png,full_org/original_15_20.png,1,15,11,20
full_org/original_15_11.png,full_org/original_15_21.png,1,15,11,21
full_org/original_15_11.png,full_org/original_15_22.png,1,15,11,22
full_org/original_15_11.png,full_org/original_15_23.png,1,15,11,23
full_org/original_15_11.png,full_org/original_15_24.png,1,15,11,24
full_org/original_15_12.png,full_forg/forgeries_15_1.png,0,15,12,1
full_org/original_15_12.png,full_forg/forgeries_15_2.png,0,15,12,2
full_org/original_15_12.png,full_forg/forgeries_15_3.png,0,15,12,3
full_org/original_15_12.png,full_forg/forgeries_15_4.png,0,15,12,4
full_org/original_15_12.png,full_forg/forgeries_15_5.png,0,15,12,5
full_org/original_15_12.png,full_forg/forgeries_15_6.png,0,15,12,6
full_org/original_15_12.png,full_forg/forgeries_15_7.png,0,15,12,7
full_org/original_15_12.png,full_forg/forgeries_15_8.png,0,15,12,8
full_org/original_15_12.png,full_forg/forgeries_15_9.png,0,15,12,9
full_org/original_15_12.png,full_forg/forgeries_15_10.png,0,15,12,10
full_org/original_15_12.png,full_forg/forgeries_15_11.png,0,15,12,11
full_org/original_15_12.png,full_forg/forgeries_15_12.png,0,15,12,12
full_org/original_15_12.png,full_forg/forgeries_15_13.png,0,15,12,13
full_org/original_15_12.png,full_forg/forgeries_15_14.png,0,15,12,14
full_org/original_15_12.png,full_forg/forgeries_15_15.png,0,15,12,15
full_org/original_15_12.png,full_forg/forgeries_15_16.png,0,15,12,16
full_org/original_15_12.png,full_forg/forgeries_15_17.png,0,15,12,17
full_org/original_15_12.png,full_forg/forgeries_15_18.png,0,15,12,18
full_org/original_15_12.png,full_forg/forgeries_15_19.png,0,15,12,19
full_org/original_15_12.png,full_forg/forgeries_15_20.png,0,15,12,20
full_org/original_15_12.png,full_forg/forgeries_15_21.png,0,15,12,21
full_org/original_15_12.png,full_forg/forgeries_15_22.png,0,15,12,22
full_org/original_15_12.png,full_forg/forgeries_15_23.png,0,15,12,23
full_org/original_15_12.png,full_forg/forgeries_15_24.png,0,15,12,24
full_org/original_15_12.png,full_org/original_15_1.png,1,15,12,1
full_org/original_15_12.png,full_org/original_15_2.png,1,15,12,2
full_org/original_15_12.png,full_org/original_15_3.png,1,15,12,3
full_org/original_15_12.png,full_org/original_15_4.png,1,15,12,4
full_org/original_15_12.png,full_org/original_15_5.png,1,15,12,5
full_org/original_15_12.png,full_org/original_15_6.png,1,15,12,6
full_org/original_15_12.png,full_org/original_15_7.png,1,15,12,7
full_org/original_15_12.png,full_org/original_15_8.png,1,15,12,8
full_org/original_15_12.png,full_org/original_15_9.png,1,15,12,9
full_org/original_15_12.png,full_org/original_15_10.png,1,15,12,10
full_org/original_15_12.png,full_org/original_15_11.png,1,15,12,11
full_org/original_15_12.png,full_org/original_15_13.png,1,15,12,13
full_org/original_15_12.png,full_org/original_15_14.png,1,15,12,14
full_org/original_15_12.png,full_org/original_15_15.png,1,15,12,15
full_org/original_15_12.png,full_org/original_15_16.png,1,15,12,16
full_org/original_15_12.png,full_org/original_15_17.png,1,15,12,17
full_org/original_15_12.png,full_org/original_15_18.png,1,15,12,18
full_org/original_15_12.png,full_org/original_15_19.png,1,15,12,19
full_org/original_15_12.png,full_org/original_15_20.png,1,15,12,20
full_org/original_15_12.png,full_org/original_15_21.png,1,15,12,21
full_org/original_15_12.png,full_org/original_15_22.png,1,15,12,22
full_org/original_15_12.png,full_org/original_15_23.png,1,15,12,23
full_org/original_15_12.png,full_org/original_15_24.png,1,15,12,24
full_org/original_15_13.png,full_forg/forgeries_15_1.png,0,15,13,1
full_org/original_15_13.png,full_forg/forgeries_15_2.png,0,15,13,2
full_org/original_15_13.png,full_forg/forgeries_15_3.png,0,15,13,3
full_org/original_15_13.png,full_forg/forgeries_15_4.png,0,15,13,4
full_org/original_15_13.png,full_forg/forgeries_15_5.png,0,15,13,5
full_org/original_15_13.png,full_forg/forgeries_15_6.png,0,15,13,6
full_org/original_15_13.png,full_forg/forgeries_15_7.png,0,15,13,7
full_org/original_15_13.png,full_forg/forgeries_15_8.png,0,15,13,8
full_org/original_15_13.png,full_forg/forgeries_15_9.png,0,15,13,9
full_org/original_15_13.png,full_forg/forgeries_15_10.png,0,15,13,10
full_org/original_15_13.png,full_forg/forgeries_15_11.png,0,15,13,11
full_org/original_15_13.png,full_forg/forgeries_15_12.png,0,15,13,12
full_org/original_15_13.png,full_forg/forgeries_15_13.png,0,15,13,13
full_org/original_15_13.png,full_forg/forgeries_15_14.png,0,15,13,14
full_org/original_15_13.png,full_forg/forgeries_15_15.png,0,15,13,15
full_org/original_15_13.png,full_forg/forgeries_15_16.png,0,15,13,16
full_org/original_15_13.png,full_forg/forgeries_15_17.png,0,15,13,17
full_org/original_15_13.png,full_forg/forgeries_15_18.png,0,15,13,18
full_org/original_15_13.png,full_forg/forgeries_15_19.png,0,15,13,19
full_org/original_15_13.png,full_forg/forgeries_15_20.png,0,15,13,20
full_org/original_15_13.png,full_forg/forgeries_15_21.png,0,15,13,21
full_org/original_15_13.png,full_forg/forgeries_15_22.png,0,15,13,22
full_org/original_15_13.png,full_forg/forgeries_15_23.png,0,15,13,23
full_org/original_15_13.png,full_forg/forgeries_15_24.png,0,15,13,24
full_org/original_15_13.png,full_org/original_15_1.png,1,15,13,1
full_org/original_15_13.png,full_org/original_15_2.png,1,15,13,2
full_org/original_15_13.png,full_org/original_15_3.png,1,15,13,3
full_org/original_15_13.png,full_org/original_15_4.png,1,15,13,4
full_org/original_15_13.png,full_org/original_15_5.png,1,15,13,5
full_org/original_15_13.png,full_org/original_15_6.png,1,15,13,6
full_org/original_15_13.png,full_org/original_15_7.png,1,15,13,7
full_org/original_15_13.png,full_org/original_15_8.png,1,15,13,8
full_org/original_15_13.png,full_org/original_15_9.png,1,15,13,9
full_org/original_15_13.png,full_org/original_15_10.png,1,15,13,10
full_org/original_15_13.png,full_org/original_15_11.png,1,15,13,11
full_org/original_15_13.png,full_org/original_15_12.png,1,15,13,12
full_org/original_15_13.png,full_org/original_15_14.png,1,15,13,14
full_org/original_15_13.png,full_org/original_15_15.png,1,15,13,15
full_org/original_15_13.png,full_org/original_15_16.png,1,15,13,16
full_org/original_15_13.png,full_org/original_15_17.png,1,15,13,17
full_org/original_15_13.png,full_org/original_15_18.png,1,15,13,18
full_org/original_15_13.png,full_org/original_15_19.png,1,15,13,19
full_org/original_15_13.png,full_org/original_15_20.png,1,15,13,20
full_org/original_15_13.png,full_org/original_15_21.png,1,15,13,21
full_org/original_15_13.png,full_org/original_15_22.png,1,15,13,22
full_org/original_15_13.png,full_org/original_15_23.png,1,15,13,23
full_org/original_15_13.png,full_org/original_15_24.png,1,15,13,24
full_org/original_15_14.png,full_forg/forgeries_15_1.png,0,15,14,1
full_org/original_15_14.png,full_forg/forgeries_15_2.png,0,15,14,2
full_org/original_15_14.png,full_forg/forgeries_15_3.png,0,15,14,3
full_org/original_15_14.png,full_forg/forgeries_15_4.png,0,15,14,4
full_org/original_15_14.png,full_forg/forgeries_15_5.png,0,15,14,5
full_org/original_15_14.png,full_forg/forgeries_15_6.png,0,15,14,6
full_org/original_15_14.png,full_forg/forgeries_15_7.png,0,15,14,7
full_org/original_15_14.png,full_forg/forgeries_15_8.png,0,15,14,8
full_org/original_15_14.png,full_forg/forgeries_15_9.png,0,15,14,9
full_org/original_15_14.png,full_forg/forgeries_15_10.png,0,15,14,10
full_org/original_15_14.png,full_forg/forgeries_15_11.png,0,15,14,11
full_org/original_15_14.png,full_forg/forgeries_15_12.png,0,15,14,12
full_org/original_15_14.png,full_forg/forgeries_15_13.png,0,15,14,13
full_org/original_15_14.png,full_forg/forgeries_15_14.png,0,15,14,14
full_org/original_15_14.png,full_forg/forgeries_15_15.png,0,15,14,15
full_org/original_15_14.png,full_forg/forgeries_15_16.png,0,15,14,16
full_org/original_15_14.png,full_forg/forgeries_15_17.png,0,15,14,17
full_org/original_15_14.png,full_forg/forgeries_15_18.png,0,15,14,18
full_org/original_15_14.png,full_forg/forgeries_15_19.png,0,15,14,19
full_org/original_15_14.png,full_forg/forgeries_15_20.png,0,15,14,20
full_org/original_15_14.png,full_forg/forgeries_15_21.png,0,15,14,21
full_org/original_15_14.png,full_forg/forgeries_15_22.png,0,15,14,22
full_org/original_15_14.png,full_forg/forgeries_15_23.png,0,15,14,23
full_org/original_15_14.png,full_forg/forgeries_15_24.png,0,15,14,24
full_org/original_15_14.png,full_org/original_15_1.png,1,15,14,1
full_org/original_15_14.png,full_org/original_15_2.png,1,15,14,2
full_org/original_15_14.png,full_org/original_15_3.png,1,15,14,3
full_org/original_15_14.png,full_org/original_15_4.png,1,15,14,4
full_org/original_15_14.png,full_org/original_15_5.png,1,15,14,5
full_org/original_15_14.png,full_org/original_15_6.png,1,15,14,6
full_org/original_15_14.png,full_org/original_15_7.png,1,15,14,7
full_org/original_15_14.png,full_org/original_15_8.png,1,15,14,8
full_org/original_15_14.png,full_org/original_15_9.png,1,15,14,9
full_org/original_15_14.png,full_org/original_15_10.png,1,15,14,10
full_org/original_15_14.png,full_org/original_15_11.png,1,15,14,11
full_org/original_15_14.png,full_org/original_15_12.png,1,15,14,12
full_org/original_15_14.png,full_org/original_15_13.png,1,15,14,13
full_org/original_15_14.png,full_org/original_15_15.png,1,15,14,15
full_org/original_15_14.png,full_org/original_15_16.png,1,15,14,16
full_org/original_15_14.png,full_org/original_15_17.png,1,15,14,17
full_org/original_15_14.png,full_org/original_15_18.png,1,15,14,18
full_org/original_15_14.png,full_org/original_15_19.png,1,15,14,19
full_org/original_15_14.png,full_org/original_15_20.png,1,15,14,20
full_org/original_15_14.png,full_org/original_15_21.png,1,15,14,21
full_org/original_15_14.png,full_org/original_15_22.png,1,15,14,22
full_org/original_15_14.png,full_org/original_15_23.png,1,15,14,23
full_org/original_15_14.png,full_org/original_15_24.png,1,15,14,24
full_org/original_15_15.png,full_forg/forgeries_15_1.png,0,15,15,1
full_org/original_15_15.png,full_forg/forgeries_15_2.png,0,15,15,2
full_org/original_15_15.png,full_forg/forgeries_15_3.png,0,15,15,3
full_org/original_15_15.png,full_forg/forgeries_15_4.png,0,15,15,4
full_org/original_15_15.png,full_forg/forgeries_15_5.png,0,15,15,5
full_org/original_15_15.png,full_forg/forgeries_15_6.png,0,15,15,6
full_org/original_15_15.png,full_forg/forgeries_15_7.png,0,15,15,7
full_org/original_15_15.png,full_forg/forgeries_15_8.png,0,15,15,8
full_org/original_15_15.png,full_forg/forgeries_15_9.png,0,15,15,9
full_org/original_15_15.png,full_forg/forgeries_15_10.png,0,15,15,10
full_org/original_15_15.png,full_forg/forgeries_15_11.png,0,15,15,11
full_org/original_15_15.png,full_forg/forgeries_15_12.png,0,15,15,12
full_org/original_15_15.png,full_forg/forgeries_15_13.png,0,15,15,13
full_org/original_15_15.png,full_forg/forgeries_15_14.png,0,15,15,14
full_org/original_15_15.png,full_forg/forgeries_15_15.png,0,15,15,15
full_org/original_15_15.png,full_forg/forgeries_15_16.png,0,15,15,16
full_org/original_15_15.png,full_forg/forgeries_15_17.png,0,15,15,17
full_org/original_15_15.png,full_forg/forgeries_15_18.png,0,15,15,18
full_org/original_15_15.png,full_forg/forgeries_15_19.png,0,15,15,19
full_org/original_15_15.png,full_forg/forgeries_15_20.png,0,15,15,20
full_org/original_15_15.png,full_forg/forgeries_15_21.png,0,15,15,21
full_org/original_15_15.png,full_forg/forgeries_15_22.png,0,15,15,22
full_org/original_15_15.png,full_forg/forgeries_15_23.png,0,15,15,23
full_org/original_15_15.png,full_forg/forgeries_15_24.png,0,15,15,24
full_org/original_15_15.png,full_org/original_15_1.png,1,15,15,1
full_org/original_15_15.png,full_org/original_15_2.png,1,15,15,2
full_org/original_15_15.png,full_org/original_15_3.png,1,15,15,3
full_org/original_15_15.png,full_org/original_15_4.png,1,15,15,4
full_org/original_15_15.png,full_org/original_15_5.png,1,15,15,5
full_org/original_15_15.png,full_org/original_15_6.png,1,15,15,6
full_org/original_15_15.png,full_org/original_15_7.png,1,15,15,7
full_org/original_15_15.png,full_org/original_15_8.png,1,15,15,8
full_org/original_15_15.png,full_org/original_15_9.png,1,15,15,9
full_org/original_15_15.png,full_org/original_15_10.png,1,15,15,10
full_org/original_15_15.png,full_org/original_15_11.png,1,15,15,11
full_org/original_15_15.png,full_org/original_15_12.png,1,15,15,12
full_org/original_15_15.png,full_org/original_15_13.png,1,15,15,13
full_org/original_15_15.png,full_org/original_15_14.png,1,15,15,14
full_org/original_15_15.png,full_org/original_15_16.png,1,15,15,16
full_org/original_15_15.png,full_org/original_15_17.png,1,15,15,17
full_org/original_15_15.png,full_org/original_15_18.png,1,15,15,18
full_org/original_15_15.png,full_org/original_15_19.png,1,15,15,19
full_org/original_15_15.png,full_org/original_15_20.png,1,15,15,20
full_org/original_15_15.png,full_org/original_15_21.png,1,15,15,21
full_org/original_15_15.png,full_org/original_15_22.png,1,15,15,22
full_org/original_15_15.png,full_org/original_15_23.png,1,15,15,23
full_org/original_15_15.png,full_org/original_15_24.png,1,15,15,24
full_org/original_15_16.png,full_forg/forgeries_15_1.png,0,15,16,1
full_org/original_15_16.png,full_forg/forgeries_15_2.png,0,15,16,2
full_org/original_15_16.png,full_forg/forgeries_15_3.png,0,15,16,3
full_org/original_15_16.png,full_forg/forgeries_15_4.png,0,15,16,4
full_org/original_15_16.png,full_forg/forgeries_15_5.png,0,15,16,5
full_org/original_15_16.png,full_forg/forgeries_15_6.png,0,15,16,6
full_org/original_15_16.png,full_forg/forgeries_15_7.png,0,15,16,7
full_org/original_15_16.png,full_forg/forgeries_15_8.png,0,15,16,8
full_org/original_15_16.png,full_forg/forgeries_15_9.png,0,15,16,9
full_org/original_15_16.png,full_forg/forgeries_15_10.png,0,15,16,10
full_org/original_15_16.png,full_forg/forgeries_15_11.png,0,15,16,11
full_org/original_15_16.png,full_forg/forgeries_15_12.png,0,15,16,12
full_org/original_15_16.png,full_forg/forgeries_15_13.png,0,15,16,13
full_org/original_15_16.png,full_forg/forgeries_15_14.png,0,15,16,14
full_org/original_15_16.png,full_forg/forgeries_15_15.png,0,15,16,15
full_org/original_15_16.png,full_forg/forgeries_15_16.png,0,15,16,16
full_org/original_15_16.png,full_forg/forgeries_15_17.png,0,15,16,17
full_org/original_15_16.png,full_forg/forgeries_15_18.png,0,15,16,18
full_org/original_15_16.png,full_forg/forgeries_15_19.png,0,15,16,19
full_org/original_15_16.png,full_forg/forgeries_15_20.png,0,15,16,20
full_org/original_15_16.png,full_forg/forgeries_15_21.png,0,15,16,21
full_org/original_15_16.png,full_forg/forgeries_15_22.png,0,15,16,22
full_org/original_15_16.png,full_forg/forgeries_15_23.png,0,15,16,23
full_org/original_15_16.png,full_forg/forgeries_15_24.png,0,15,16,24
full_org/original_15_16.png,full_org/original_15_1.png,1,15,16,1
full_org/original_15_16.png,full_org/original_15_2.png,1,15,16,2
full_org/original_15_16.png,full_org/original_15_3.png,1,15,16,3
full_org/original_15_16.png,full_org/original_15_4.png,1,15,16,4
full_org/original_15_16.png,full_org/original_15_5.png,1,15,16,5
full_org/original_15_16.png,full_org/original_15_6.png,1,15,16,6
full_org/original_15_16.png,full_org/original_15_7.png,1,15,16,7
full_org/original_15_16.png,full_org/original_15_8.png,1,15,16,8
full_org/original_15_16.png,full_org/original_15_9.png,1,15,16,9
full_org/original_15_16.png,full_org/original_15_10.png,1,15,16,10
full_org/original_15_16.png,full_org/original_15_11.png,1,15,16,11
full_org/original_15_16.png,full_org/original_15_12.png,1,15,16,12
full_org/original_15_16.png,full_org/original_15_13.png,1,15,16,13
full_org/original_15_16.png,full_org/original_15_14.png,1,15,16,14
full_org/original_15_16.png,full_org/original_15_15.png,1,15,16,15
full_org/original_15_16.png,full_org/original_15_17.png,1,15,16,17
full_org/original_15_16.png,full_org/original_15_18.png,1,15,16,18
full_org/original_15_16.png,full_org/original_15_19.png,1,15,16,19
full_org/original_15_16.png,full_org/original_15_20.png,1,15,16,20
full_org/original_15_16.png,full_org/original_15_21.png,1,15,16,21
full_org/original_15_16.png,full_org/original_15_22.png,1,15,16,22
full_org/original_15_16.png,full_org/original_15_23.png,1,15,16,23
full_org/original_15_16.png,full_org/original_15_24.png,1,15,16,24
full_org/original_15_17.png,full_forg/forgeries_15_1.png,0,15,17,1
full_org/original_15_17.png,full_forg/forgeries_15_2.png,0,15,17,2
full_org/original_15_17.png,full_forg/forgeries_15_3.png,0,15,17,3
full_org/original_15_17.png,full_forg/forgeries_15_4.png,0,15,17,4
full_org/original_15_17.png,full_forg/forgeries_15_5.png,0,15,17,5
full_org/original_15_17.png,full_forg/forgeries_15_6.png,0,15,17,6
full_org/original_15_17.png,full_forg/forgeries_15_7.png,0,15,17,7
full_org/original_15_17.png,full_forg/forgeries_15_8.png,0,15,17,8
full_org/original_15_17.png,full_forg/forgeries_15_9.png,0,15,17,9
full_org/original_15_17.png,full_forg/forgeries_15_10.png,0,15,17,10
full_org/original_15_17.png,full_forg/forgeries_15_11.png,0,15,17,11
full_org/original_15_17.png,full_forg/forgeries_15_12.png,0,15,17,12
full_org/original_15_17.png,full_forg/forgeries_15_13.png,0,15,17,13
full_org/original_15_17.png,full_forg/forgeries_15_14.png,0,15,17,14
full_org/original_15_17.png,full_forg/forgeries_15_15.png,0,15,17,15
full_org/original_15_17.png,full_forg/forgeries_15_16.png,0,15,17,16
full_org/original_15_17.png,full_forg/forgeries_15_17.png,0,15,17,17
full_org/original_15_17.png,full_forg/forgeries_15_18.png,0,15,17,18
full_org/original_15_17.png,full_forg/forgeries_15_19.png,0,15,17,19
full_org/original_15_17.png,full_forg/forgeries_15_20.png,0,15,17,20
full_org/original_15_17.png,full_forg/forgeries_15_21.png,0,15,17,21
full_org/original_15_17.png,full_forg/forgeries_15_22.png,0,15,17,22
full_org/original_15_17.png,full_forg/forgeries_15_23.png,0,15,17,23
full_org/original_15_17.png,full_forg/forgeries_15_24.png,0,15,17,24
full_org/original_15_17.png,full_org/original_15_1.png,1,15,17,1
full_org/original_15_17.png,full_org/original_15_2.png,1,15,17,2
full_org/original_15_17.png,full_org/original_15_3.png,1,15,17,3
full_org/original_15_17.png,full_org/original_15_4.png,1,15,17,4
full_org/original_15_17.png,full_org/original_15_5.png,1,15,17,5
full_org/original_15_17.png,full_org/original_15_6.png,1,15,17,6
full_org/original_15_17.png,full_org/original_15_7.png,1,15,17,7
full_org/original_15_17.png,full_org/original_15_8.png,1,15,17,8
full_org/original_15_17.png,full_org/original_15_9.png,1,15,17,9
full_org/original_15_17.png,full_org/original_15_10.png,1,15,17,10
full_org/original_15_17.png,full_org/original_15_11.png,1,15,17,11
full_org/original_15_17.png,full_org/original_15_12.png,1,15,17,12
full_org/original_15_17.png,full_org/original_15_13.png,1,15,17,13
full_org/original_15_17.png,full_org/original_15_14.png,1,15,17,14
full_org/original_15_17.png,full_org/original_15_15.png,1,15,17,15
full_org/original_15_17.png,full_org/original_15_16.png,1,15,17,16
full_org/original_15_17.png,full_org/original_15_18.png,1,15,17,18
full_org/original_15_17.png,full_org/original_15_19.png,1,15,17,19
full_org/original_15_17.png,full_org/original_15_20.png,1,15,17,20
full_org/original_15_17.png,full_org/original_15_21.png,1,15,17,21
full_org/original_15_17.png,full_org/original_15_22.png,1,15,17,22
full_org/original_15_17.png,full_org/original_15_23.png,1,15,17,23
full_org/original_15_17.png,full_org/original_15_24.png,1,15,17,24
full_org/original_15_18.png,full_forg/forgeries_15_1.png,0,15,18,1
full_org/original_15_18.png,full_forg/forgeries_15_2.png,0,15,18,2
full_org/original_15_18.png,full_forg/forgeries_15_3.png,0,15,18,3
full_org/original_15_18.png,full_forg/forgeries_15_4.png,0,15,18,4
full_org/original_15_18.png,full_forg/forgeries_15_5.png,0,15,18,5
full_org/original_15_18.png,full_forg/forgeries_15_6.png,0,15,18,6
full_org/original_15_18.png,full_forg/forgeries_15_7.png,0,15,18,7
full_org/original_15_18.png,full_forg/forgeries_15_8.png,0,15,18,8
full_org/original_15_18.png,full_forg/forgeries_15_9.png,0,15,18,9
full_org/original_15_18.png,full_forg/forgeries_15_10.png,0,15,18,10
full_org/original_15_18.png,full_forg/forgeries_15_11.png,0,15,18,11
full_org/original_15_18.png,full_forg/forgeries_15_12.png,0,15,18,12
full_org/original_15_18.png,full_forg/forgeries_15_13.png,0,15,18,13
full_org/original_15_18.png,full_forg/forgeries_15_14.png,0,15,18,14
full_org/original_15_18.png,full_forg/forgeries_15_15.png,0,15,18,15
full_org/original_15_18.png,full_forg/forgeries_15_16.png,0,15,18,16
full_org/original_15_18.png,full_forg/forgeries_15_17.png,0,15,18,17
full_org/original_15_18.png,full_forg/forgeries_15_18.png,0,15,18,18
full_org/original_15_18.png,full_forg/forgeries_15_19.png,0,15,18,19
full_org/original_15_18.png,full_forg/forgeries_15_20.png,0,15,18,20
full_org/original_15_18.png,full_forg/forgeries_15_21.png,0,15,18,21
full_org/original_15_18.png,full_forg/forgeries_15_22.png,0,15,18,22
full_org/original_15_18.png,full_forg/forgeries_15_23.png,0,15,18,23
full_org/original_15_18.png,full_forg/forgeries_15_24.png,0,15,18,24
full_org/original_15_18.png,full_org/original_15_1.png,1,15,18,1
full_org/original_15_18.png,full_org/original_15_2.png,1,15,18,2
full_org/original_15_18.png,full_org/original_15_3.png,1,15,18,3
full_org/original_15_18.png,full_org/original_15_4.png,1,15,18,4
full_org/original_15_18.png,full_org/original_15_5.png,1,15,18,5
full_org/original_15_18.png,full_org/original_15_6.png,1,15,18,6
full_org/original_15_18.png,full_org/original_15_7.png,1,15,18,7
